,Unnamed: 0,year,month,location,fatalities,cat,Latitude,Longitude
6370,8001,2013,JUL,"Moosehead Lake, NL",0.0,1,,
6371,3093,1995,JUL,Denver-Arapahoe ...,0.0,1,,
6372,2548,2005,JUL,Chittagong-Shah ...,0.0,1,,
6373,18350,2004,JUL,near Ononge,2.0,1,,
6374,20613,1991,JUL,near Uraj Airport (URJ),1.0,1,,
6375,858,2015,JUL,Baltimore/Washin...,0.0,1,,
6376,16174,1995,JUL,"near Independence, NY",1.0,1,,
6377,3095,1995,JUL,Denver-Centennia...,0.0,1,,
6378,5791,2006,JUL,Kigoma Airport (...,0.0,1,,
6379,4610,1981,JUL,Havana,0.0,1,,
6380,3528,2019,JUL,El Paso Internat...,0.0,1,,
6381,8650,2013,JUL,New York-La Guar...,0.0,1,,
6382,4976,1992,JUL,"Icapara, Iguape, SP",6.0,1,,
6383,2568,1978,JUL,Chub Cay Airport...,0.0,1,,
6384,11903,1992,JUL,Tbilisi-Novo Ale...,28.0,1,,
6385,5346,1993,JUL,Johannesburg-Jan...,0.0,1,,
6386,19641,2006,JUL,near Semarang-Achmad ...,2.0,1,,
6387,16567,1981,JUL,"near Kenai Airport, A...",3.0,1,,
6388,16379,1992,JUL,near Juba,0.0,1,,
6389,833,2016,JUL,"Baldwin Airport, WI",0.0,1,,
6390,18353,1978,JUL,near Opa-locka Airpor...,0.0,1,,
6391,16348,2016,JUL,near Jinshan City Beach,5.0,1,,
6392,14740,2016,JUL,near Chennai [Bay of ...,29.0,1,,
6393,6255,1978,JUL,Lago PetÃ©n ItzÃ¡,0.0,1,,
6394,17309,1994,JUL,near Lyakhovo,1.0,1,,
6395,4200,2015,JUL,Goma Airport (GOM),0.0,1,,
6396,5045,1978,JUL,Ioannina Airport...,0.0,1,,
6397,10310,2006,JUL,Rotterdam Airpor...,0.0,1,,
6398,14925,1994,JUL,near Colon-Enrique A....,21.0,1,,
6399,1562,1994,JUL,Boma Airport (BOA),5.0,1,,
6400,17394,1978,JUL,near Makhachkala,0.0,1,,
6401,2695,1991,JUL,Columbia-Maury C...,0.0,1,,
6402,7963,2016,JUL,Montijo Air Base,3.0,1,,
6403,5136,2004,JUL,Istanbul-AtatÃ¼r...,0.0,1,,
6404,6442,2013,JUL,Las Vegas-McCarr...,0.0,1,,
6405,9131,1978,JUL,Owando Airport (...,0.0,1,,
6406,9513,1978,JUL,Pichincha Mountains,11.0,1,,
6407,9012,1992,JUL,Oostende Airport...,0.0,1,,
6408,5646,1981,JUL,"Kedrovy, Bodaybi...",0.0,1,,
6409,15633,1981,JUL,"near Frazier Park, CA",2.0,1,,
6410,3808,1978,JUL,Flores,0.0,1,,
6411,4879,2016,JUL,Houston-Sugar La...,0.0,1,,
6412,5656,2013,JUL,KeflavÃ­k Intern...,0.0,1,,
6413,1905,2016,JUL,Burnsville-Mount...,0.0,1,,
6414,19988,1981,JUL,near Stupina,0.0,1,,
6415,16851,2015,JUL,near Kuredu Island Re...,0.0,1,,
6416,1452,2015,JUL,Blackbushe Airpo...,4.0,1,,
6417,6260,2015,JUL,Lagoa Santa Air ...,0.0,1,,
6418,18327,1991,JUL,near Olpoi,9.0,1,,
6419,8055,2015,JUL,Moskva-Domodedov...,0.0,1,,
6420,13080,2015,JUL,Yangon-Mingalado...,0.0,1,,
6421,6802,1993,JUL,"Long Loyang, Sar...",1.0,1,,
6422,6237,2015,JUL,Ladowisko Chrcyn...,0.0,1,,
6423,12945,1978,JUL,Wielbark,0.0,1,,
6424,14904,1981,JUL,near Cochrane Airport...,5.0,1,,
6425,14624,1981,JUL,near CarurÃº Airport ...,3.0,1,,
6426,15972,1978,JUL,"near Hastings, FL",0.0,1,,
6427,8419,1978,JUL,Nairobi-Jomo Ken...,0.0,1,,
6428,3163,1978,JUL,Detroit-Willow R...,0.0,1,,
6429,7221,1993,JUL,Managua-Augusto ...,0.0,1,,
6430,19886,1978,JUL,near South Caicos,0.0,1,,
6431,16785,1978,JUL,"near Kotzebue, AK",0.0,1,,
6432,14905,1981,JUL,near Coclecito,7.0,1,,
6433,189,2006,JUL,Al Asad Air Base,0.0,1,,
6434,2077,2006,JUL,Canberra Airport...,0.0,1,,
6435,4531,2006,JUL,Hamilton-Ravalli...,0.0,1,,
6436,2021,1992,JUL,Calgary Internat...,0.0,1,,
6437,19750,2005,JUL,near Shovelnose Creek...,2.0,1,,
6438,11373,2006,JUL,Spanish Fork-Spr...,2.0,1,,
6439,11049,1978,JUL,Serra de Santa B...,3.0,1,,
6440,19883,1993,JUL,near Sorong-Jefman Ai...,41.0,1,,
6441,8871,1978,JUL,Nyeri Hills,5.0,1,,
6442,9904,2013,JUL,"Pyatikhatki, Kra...",0.0,1,,
6443,2256,1978,JUL,Cerro Kennedy,8.0,1,,
6444,5466,1978,JUL,"Kalamazoo, MI",0.0,1,,
6445,2508,1981,JUL,Chihuahua-Gen Fi...,30.0,1,,
6446,2517,1981,JUL,Chimkent region,0.0,1,,
6447,13848,1981,JUL,near Balad,50.0,1,,
6448,20830,1993,JUL,near Wainwright Airpo...,5.0,1,,
6449,4464,2006,JUL,Gvardeyskoye Air...,0.0,1,,
6450,16207,1992,JUL,near Irkutsk,0.0,1,,
6451,5760,1994,JUL,Kherson Airport ...,0.0,1,,
6452,2088,2004,JUL,"Canol Road, Mile...",0.0,1,,
6453,13705,1979,JUL,near Aruba [Caribbean...,0.0,1,,
6454,2963,1979,JUL,Daneborg,0.0,1,,
6455,5096,2013,JUL,"Isla Perico, Pan...",0.0,1,,
6456,4219,1977,JUL,Goose River Airs...,0.0,1,,
6457,6777,2014,JUL,London-Stansted ...,0.0,1,,
6458,20030,1991,JUL,near Surkhet Airport ...,3.0,1,,
6459,5484,1979,JUL,Kamenz,0.0,1,,
6460,12170,1981,JUL,Toronto Internat...,3.0,1,,
6461,15746,2005,JUL,near Globe-San Carlos...,0.0,1,,
6462,10680,1981,JUL,San Juan-Isla Ve...,0.0,1,,
6463,20018,1994,JUL,"near Sunder Nagar, Hi...",11.0,1,,
6464,9229,2004,JUL,Panama City-Tocu...,7.0,1,,
6465,8983,2005,JUL,Old Bridge Airpo...,0.0,1,,
6466,13087,2004,JUL,Yaroslavl Airpor...,0.0,1,,
6467,11176,1994,JUL,Sierra de Mariola,5.0,1,,
6468,16326,1991,JUL,near Jeddah-King Abdu...,261.0,1,,
6469,3115,1994,JUL,Dera Ismail Khan,0.0,1,,
6470,14659,1979,JUL,near Cela,0.0,1,,
6471,15018,1977,JUL,near Cuangar,30.0,1,,
6472,5031,2007,JUL,Indore Airport (...,0.0,1,,
6473,1152,1981,JUL,Beirut Internati...,0.0,1,,
6474,20780,1977,JUL,near Vitim Airport,39.0,1,,
6475,4703,1977,JUL,Helsinki,0.0,1,,
6476,6678,2016,JUL,Loei Airport (LOE),0.0,1,,
6477,10328,1977,JUL,"Ruby Airport, AK...",1.0,1,,
6478,12890,1994,JUL,Western Sahara,0.0,1,,
6479,672,1994,JUL,Atlantic City In...,0.0,1,,
6480,777,2015,JUL,Baghdad Internat...,0.0,1,,
6481,14033,1991,JUL,near Bellavista Airpo...,15.0,1,,
6482,3872,2004,JUL,Fort Vermilion A...,0.0,1,,
6483,2690,2016,JUL,Colorado Springs...,0.0,1,,
6484,19254,1994,JUL,near Saborsko,7.0,1,,
6485,11860,2014,JUL,Tarasovka Airfield,0.0,1,,
6486,2706,1991,JUL,Columbus-Port Co...,0.0,1,,
6487,10219,1978,JUL,Rochester-Monroe...,0.0,1,,
6488,17751,1994,JUL,"near Missoula, MT",2.0,1,,
6489,10105,1978,JUL,Richmond Municip...,0.0,1,,
6490,18018,2014,JUL,near Nairobi-Jomo Ken...,4.0,1,,
6491,1244,1981,JUL,Beni,0.0,1,,
6492,9528,1981,JUL,Pilot Point Airp...,3.0,1,,
6493,5198,1981,JUL,"Jackson Lake, ON",0.0,1,,
6494,16523,1992,JUL,near Kathmandu-Tribhu...,113.0,1,,
6495,17518,1981,JUL,near Maroantsetra Air...,19.0,1,,
6496,11543,2006,JUL,Sullivan Regiona...,6.0,1,,
6497,3073,1991,JUL,Denver Internati...,0.0,1,,
6498,1461,1994,JUL,Blagoveshchensk ...,0.0,1,,
6499,16081,1979,JUL,"near Honolulu, HI, USA",2.0,1,,
6500,8177,1979,JUL,Mount Sibayak,61.0,1,,
6501,14149,1991,JUL,near Birmingham Airpo...,13.0,1,,
6502,1375,1993,JUL,Big Sand Lake Ai...,0.0,1,,
6503,21101,2016,JUL,"near Zelenogorskiy, K...",3.0,1,,
6504,19233,2016,JUL,"near Rybnyi Uyan, Kac...",10.0,1,,
6505,8095,2014,JUL,Moskva-Vnukovo A...,0.0,1,,
6506,13194,2004,JUL,Zhengzhou Airpor...,0.0,1,,
6507,21038,1981,JUL,near Yerevan,4.0,1,,
6508,17441,2015,JUL,near Manaus-Eduardo G...,0.0,1,,
6509,9231,2015,JUL,Panama City-Tocu...,0.0,1,,
6510,1313,1981,JUL,Berlin-Tempelhof...,0.0,1,,
6511,7104,2006,JUL,Madrid-Barajas A...,0.0,1,,
6512,18082,1977,JUL,"near Natal Airport, R...",15.0,1,,
6513,18098,1977,JUL,near Nedakonice,4.0,1,,
6514,759,1994,JUL,Bad Kirchheim,0.0,1,,
6515,1923,1993,JUL,"Byers, KS",3.0,1,,
6516,18931,1977,JUL,near Puerto Montt-Tep...,38.0,1,,
6517,13371,1977,JUL,near Abidjan-Felix Ho...,3.0,1,,
6518,17588,1992,JUL,"near McGrath, AK",0.0,1,,
6519,2380,2015,JUL,Chelyabinsk Airp...,0.0,1,,
6520,13880,2005,JUL,near Baney,60.0,1,,
6521,13987,1975,JUL,near Batumi-Chorokh A...,40.0,1,,
6522,11174,1975,JUL,Sierra Nevada de...,10.0,1,,
6523,3361,1975,JUL,Duke of York Bay...,0.0,1,,
6524,18918,2007,JUL,near Puerto Concordia,0.0,1,,
6525,6526,2014,JUL,Leipzig Airport ...,0.0,1,,
6526,20509,2018,JUL,near Tulsa Internatio...,0.0,1,,
6527,482,1995,JUL,Antananarivo-Iva...,36.0,1,,
6528,8145,2018,JUL,"Mount Jumbo, Pri...",0.0,1,,
6529,3768,2018,JUL,Fez-Sais Airport...,0.0,1,,
6530,6750,2007,JUL,London-Heathrow ...,0.0,2,,
6531,18809,1990,JUL,near Port Moresby,8.0,1,,
6532,1931,1992,JUL,BÃ¼chel,2.0,1,,
6533,4664,1983,JUL,Havana-JosÃ© Mar...,0.0,4,,
6534,1327,2006,JUL,"Berners Bay, AK",0.0,1,,
6535,2052,2012,JUL,Cambridge Airpor...,0.0,1,,
6536,15000,2003,JUL,"near Cranbrook, BC",2.0,1,,
6537,17903,1983,JUL,near Mount Hagen,0.0,1,,
6538,4148,1983,JUL,"Gimli Airport, M...",0.0,1,,
6539,5214,2003,JUL,Jacksonville NAS...,0.0,1,,
6540,8440,1992,JUL,Nakhichevan Airp...,29.0,1,,
6541,17662,1983,JUL,near Mestia,0.0,1,,
6542,19316,2006,JUL,near Sake,6.0,1,,
6543,14918,1975,JUL,near Colina,7.0,1,,
6544,5101,1975,JUL,Islamabad Intern...,0.0,1,,
6545,8462,1992,JUL,Nanking Airport ...,107.0,1,,
6546,7610,2006,JUL,Mexico City-Beni...,0.0,1,,
6547,10675,1975,JUL,San Juan-Isla Ve...,0.0,1,,
6548,2208,2018,JUL,Cataratas del Ig...,0.0,1,,
6549,18817,2003,JUL,near Port Sudan,116.0,1,,
6550,2835,2007,JUL,CuliacÃ¡n-Fedl d...,10.0,1,,
6551,3718,1995,JUL,Fane Airport (FNE),0.0,1,,
6552,16958,1983,JUL,near LabÃ©,23.0,1,,
6553,19299,2006,JUL,near Saint Thomas-Cyr...,0.0,1,,
6554,11320,1992,JUL,"Sosnovyy, Kostan...",3.0,1,,
6555,9320,2018,JUL,"Parker Lake, NU",0.0,1,,
6556,18216,2012,JUL,near Nouakchott Airpo...,7.0,1,,
6557,5724,1983,JUL,Kharkov Region,0.0,1,,
6558,16162,1975,JUL,"near Imlay City, MI",6.0,1,,
6559,16678,1979,JUL,near Kingston-Norman ...,2.0,1,,
6560,6007,1980,JUL,Krosinko,0.0,1,,
6561,8467,1975,JUL,Nantes ChÃ¢teau-...,8.0,1,,
6562,6263,1983,JUL,Lagos-Murtala Mu...,0.0,1,,
6563,1328,1983,JUL,Berry Island,2.0,1,,
6564,5592,1983,JUL,Kasaba Bay Airpo...,0.0,1,,
6565,473,2007,JUL,Antabare Airstrip,0.0,1,,
6566,11150,1990,JUL,Shivrajpur,0.0,1,,
6567,12652,1995,JUL,Villavicencio-La...,1.0,1,,
6568,10406,2012,JUL,Saint George Mun...,1.0,1,,
6569,7798,1975,JUL,Mircea Voda,0.0,1,,
6570,1729,1983,JUL,"Bristol, VA/John...",0.0,1,,
6571,7556,2006,JUL,Memphis Internat...,0.0,1,,
6572,16955,1995,JUL,near Labuan Airport (...,3.0,1,,
6573,11275,1992,JUL,Sofia Airport (SOF),0.0,1,,
6574,13567,1992,JUL,near Ambon-Pattimura ...,70.0,1,,
6575,1993,1979,JUL,Calcutta,0.0,1,,
6576,12090,1983,JUL,Tobin Creek Airs...,0.0,1,,
6577,6838,1995,JUL,Los Angeles Inte...,0.0,1,,
6578,12114,1975,JUL,Tokyo-Haneda Air...,0.0,1,,
6579,11762,1975,JUL,Taipei-Songshan ...,27.0,1,,
6580,2043,1980,JUL,Camaguey,0.0,1,,
6581,10104,1975,JUL,Richmond Municip...,0.0,1,,
6582,19456,1990,JUL,near San Juan,0.0,1,,
6583,15442,2017,JUL,near Eteringbang Airport,1.0,1,,
6584,2916,1975,JUL,Dallas-Addison A...,0.0,1,,
6585,6335,1975,JUL,"Lake Mistassini, QC",0.0,1,,
6586,999,2006,JUL,Barragem da Agui...,0.0,1,,
6587,16463,1996,JUL,near Kanda,9.0,1,,
6588,10963,1980,JUL,Seattle/Tacoma I...,0.0,1,,
6589,16270,2014,JUL,near Izvaryne,2.0,1,,
6590,16303,1983,JUL,near Jalalabad Airpor...,5.0,1,,
6591,1962,1974,JUL,Cairo,5.0,1,,
6592,9115,1980,JUL,Ottery St. Mary,0.0,1,,
6593,11124,1983,JUL,"Shemya AFB, AK (...",0.0,1,,
6594,9718,1980,JUL,Port-au-Prince A...,3.0,1,,
6595,7819,1983,JUL,Missoula Airport...,0.0,1,,
6596,19742,2007,JUL,near Shinile,1.0,1,,
6597,9758,2018,JUL,Portsmouth Inter...,0.0,1,,
6598,9992,1980,JUL,"Ramona Airport, CA",0.0,1,,
6599,18871,2018,JUL,near Pretoria-Wonderb...,1.0,1,,
6600,20633,1974,JUL,near Usinsk Airport,2.0,1,,
6601,1711,1992,JUL,Brisbane Interna...,0.0,1,,
6602,17376,2014,JUL,near Magong Airport (...,48.0,1,,
6603,18854,1980,JUL,near Prachuap Khiri K...,2.0,1,,
6604,1071,1974,JUL,Battambang Airpo...,0.0,1,,
6605,363,1990,JUL,Amsterdam-Schiph...,0.0,1,,
6606,14948,1992,JUL,near ConcepciÃ³n-Carr...,3.0,1,,
6607,5939,1974,JUL,Kompong Som Airp...,0.0,1,,
6608,5861,1990,JUL,Kinston-Stalling...,0.0,1,,
6609,7741,1983,JUL,Milano-Malpensa ...,0.0,1,,
6610,3596,1996,JUL,Enstone Airfield,0.0,1,,
6611,15807,2019,JUL,near Grand Batanga,0.0,1,,
6612,14465,1974,JUL,near Cairo,6.0,1,,
6613,546,1980,JUL,Arkhangelsk-Tala...,0.0,1,,
6614,1835,1996,JUL,Buenos Aires-Jor...,0.0,1,,
6615,11318,2003,JUL,"Sorocaba, SP",1.0,1,,
6616,10096,2006,JUL,"Riceboro, GA",0.0,1,,
6617,6483,2012,JUL,Le Castellet Air...,3.0,1,,
6618,19798,1974,JUL,"near Sinitsyno, Atkar...",5.0,1,,
6619,2028,1974,JUL,Cali Airport (CLO),1.0,1,,
6620,12266,2014,JUL,Tripoli Internat...,0.0,8,,
6621,10042,1992,JUL,Reggio Calabria-...,0.0,1,,
6622,8887,2003,JUL,"Oak Harbor, WA",0.0,1,,
6623,14931,1992,JUL,"near Colquitt, LA",3.0,1,,
6624,18748,1974,JUL,near Point Hope Airpo...,0.0,1,,
6625,16441,1996,JUL,near Kalemie,0.0,1,,
6626,14802,2014,JUL,near Chirundu,0.0,1,,
6627,20604,1990,JUL,near Union Island,2.0,1,,
6628,3376,2018,JUL,Durango-Guadalup...,0.0,1,,
6629,6541,1990,JUL,Leningrad-Pulkov...,0.0,2,,
6630,8614,1992,JUL,New York-John F....,0.0,1,,
6631,8721,1974,JUL,Nicosia Airport ...,2.0,5,,
6632,19502,1992,JUL,near Sana'a,58.0,1,,
6633,15026,1983,JUL,near Cuenca,119.0,1,,
6634,2767,2018,JUL,Cork Airport (ORK),0.0,1,,
6635,10728,1996,JUL,San Vicente de C...,0.0,1,,
6636,824,2006,JUL,Bajura Airport (...,0.0,1,,
6637,10804,2007,JUL,Santa Marta-SimÃ...,0.0,1,,
6638,1903,2018,JUL,Burnet Municipal...,0.0,1,,
6639,7311,2018,JUL,Manley Hot Sprin...,0.0,1,,
6640,20188,1974,JUL,"near Tampa, FL",0.0,1,,
6641,12401,1992,JUL,Ukrainsky,0.0,1,,
6642,2808,2014,JUL,Cox's Bazar Airp...,0.0,1,,
6643,3505,1974,JUL,El Libano,3.0,1,,
6644,3518,2012,JUL,El Palomar Airpo...,0.0,1,,
6645,3174,1992,JUL,Devonport Airpor...,0.0,1,,
6646,1633,2014,JUL,Boulder City Mun...,0.0,1,,
6647,12194,1990,JUL,Touba Airport (TOZ),0.0,1,,
6648,4077,2006,JUL,Geneina Airport ...,0.0,1,,
6649,8148,2003,JUL,Mount Kenya,14.0,1,,
6650,1559,2012,JUL,Bolshoe Gryzlovo...,1.0,1,,
6651,15004,2006,JUL,near Cresco-Ellen Chu...,2.0,1,,
6652,19556,1980,JUL,near Santiago-Los Cer...,1.0,1,,
6653,8687,1992,JUL,Newcastle Airpor...,0.0,1,,
6654,8815,1980,JUL,North Sinai,4.0,1,,
6655,7273,1980,JUL,Manila,0.0,1,,
6656,6252,1996,JUL,Lago Fanaco,1.0,1,,
6657,18552,2006,JUL,near Patroklos Island,0.0,1,,
6658,1761,1983,JUL,Brownwood Airpor...,0.0,2,,
6659,9629,1990,JUL,Ponmudi Mountain...,5.0,1,,
6660,13461,2018,JUL,near Al Alamain,0.0,1,,
6661,8990,1979,JUL,Omaha-Eppley Air...,0.0,1,,
6662,5801,2014,JUL,Kilimanjaro Airp...,0.0,1,,
6663,13462,2018,JUL,near Al Hoceima-Chari...,0.0,1,,
6664,17924,2006,JUL,near Multan Airport (...,45.0,1,,
6665,3544,2012,JUL,"Elban, Amur region",0.0,1,,
6666,18424,2018,JUL,near Padek Airstrip,0.0,1,,
6667,10466,1990,JUL,Saint-Yan-Charol...,0.0,1,,
6668,20296,1975,JUL,near Termez,0.0,1,,
6669,13124,1993,JUL,Yinchuan Airport...,56.0,1,,
6670,13552,1995,JUL,near Alotau-Gurney Ai...,15.0,1,,
6671,12265,2013,JUL,Tripoli Internat...,0.0,1,,
6672,5986,1979,JUL,Krasnaya Polyana,0.0,1,,
6673,19823,1992,JUL,near Skopje Airport (...,8.0,1,,
6674,9712,2018,JUL,Port Vila-Bauerf...,0.0,3,,
6675,11247,1976,JUL,Sivash Lagoon,0.0,1,,
6676,3327,1979,JUL,Drzenin,0.0,1,,
6677,17872,2007,JUL,near Moskva-Domodedov...,7.0,1,,
6678,17883,1982,JUL,near Moskva-Sheremety...,90.0,1,,
6679,7729,2017,JUL,Mikonos Airport ...,0.0,1,,
6680,10584,2014,JUL,San Diego Intern...,0.0,1,,
6681,19136,1979,JUL,near Rio de Janeiro-G...,3.0,1,,
6682,5740,1990,JUL,Khartoum-Civil A...,0.0,1,,
6683,6579,2005,JUL,Lhokseumawe-Mali...,3.0,1,,
6684,12291,1980,JUL,Trujillo Airport...,0.0,1,,
6685,4015,1980,JUL,Galway-Carnmore ...,0.0,1,,
6686,5409,1992,JUL,Jumla Airport (JUM),0.0,1,,
6687,6214,2012,JUL,La Serena-La Flo...,0.0,1,,
6688,985,1995,JUL,Baroda (Vadodara...,0.0,1,,
6689,19690,1982,JUL,near Shanghai,0.0,1,,
6690,19403,2003,JUL,near San Cristobal,4.0,1,,
6691,15797,2014,JUL,near Gossi,116.0,1,,
6692,1612,1976,JUL,Boston-Logan Int...,0.0,1,,
6693,13831,2003,JUL,near BahÃ­a Ballena,0.0,1,,
6694,4972,1990,JUL,Iberia,0.0,1,,
6695,13929,1976,JUL,near Barnaul,0.0,1,,
6696,62,2007,JUL,Acciano,1.0,1,,
6697,11196,2017,JUL,Sinak Airport (NKD),0.0,1,,
6698,5369,1982,JUL,Jolo Airport (JOL),1.0,1,,
6699,10159,2007,JUL,Rio de Janeiro-G...,0.0,1,,
6700,3257,1993,JUL,Djibouti Airport...,0.0,1,,
6701,11134,2013,JUL,"Shieli district,...",0.0,1,,
6702,16340,1982,JUL,near Jiangsu Province,1.0,1,,
6703,666,2014,JUL,Atlanta-William ...,0.0,1,,
6704,8874,1976,JUL,"Nym Lake, ON",0.0,1,,
6705,1527,1979,JUL,BogotÃ¡-Eldorado...,0.0,1,,
6706,91,1990,JUL,Addis Ababa-Bole...,0.0,1,,
6707,14010,2004,JUL,"near Beef Island, Bri...",1.0,1,,
6708,6682,1980,JUL,Loja Airport (LOH),0.0,1,,
6709,21104,1995,JUL,near Zelyony Log,0.0,1,,
6710,9445,1990,JUL,Petrozavodsk Air...,0.0,1,,
6711,5729,1983,JUL,Khartoum,0.0,1,,
6712,2734,2012,JUL,Conrad Maldivian...,0.0,1,,
6713,16448,2018,JUL,near Kamako Airstrip,5.0,1,,
6714,2492,2018,JUL,Chicago-O'Hare I...,0.0,1,,
6715,16894,1975,JUL,near KÃºty,1.0,1,,
6716,20285,1980,JUL,near Tepic Airport (TPQ),13.0,1,,
6717,1522,1975,JUL,BogotÃ¡-Eldorado...,2.0,2,,
6718,17670,1992,JUL,near Mexico City-Beni...,4.0,1,,
6719,514,1975,JUL,Arauca Airport (...,0.0,1,,
6720,6538,1983,JUL,Leningrad-Pulkov...,1.0,1,,
6721,1147,1979,JUL,Beirut Internati...,6.0,1,,
6722,2181,1979,JUL,"Casa Grande, AZ",4.0,1,,
6723,4888,2014,JUL,Hrabove,298.0,1,,
6724,14953,2007,JUL,near Connemara Airport,2.0,1,,
6725,13545,1980,JUL,near Alma-Ata Airport...,166.0,1,,
6726,13054,1990,JUL,Yakutsk Airport ...,0.0,1,,
6727,21305,1979,JUL,within West Irian,1.0,1,,
6728,4720,2014,JUL,Herat Airport (HEA),0.0,1,,
6729,4863,2012,JUL,Houston-George B...,0.0,1,,
6730,17558,2013,JUL,near Matthews Ridge A...,0.0,1,,
6731,14127,1990,JUL,near Bielsko Biala Ai...,0.0,1,,
6732,3665,2018,JUL,"Evenki district,...",0.0,1,,
6733,21175,1990,JUL,unknown airstrip,0.0,1,,
6734,10594,2018,JUL,San Felipe Airport,0.0,1,,
6735,13730,1976,JUL,near Astrakhan,0.0,1,,
6736,1210,2018,JUL,Belo Horizonte-T...,0.0,1,,
6737,12008,2018,JUL,Thangool Airport...,0.0,1,,
6738,16508,1995,JUL,near Karimui Airport ...,2.0,1,,
6739,7511,1995,JUL,Medouneu Airport...,0.0,1,,
6740,8779,1995,JUL,Noril'sk Airport...,0.0,1,,
6741,18318,2015,AUG,near Oksibil Airport ...,54.0,1,,
6742,15805,2005,AUG,near Grammatikos,121.0,1,,
6743,16746,2014,AUG,near Kogatende,3.0,1,,
6744,5876,2000,AUG,Kisangani Airpor...,0.0,1,,
6745,10008,2005,AUG,"Rapid Lake, QC",0.0,1,,
6746,3032,2005,AUG,"Deerfield Beach, FL",0.0,1,,
6747,11465,2000,AUG,Stevens/Nicklin ...,0.0,1,,
6748,7464,2015,AUG,Mbuji-Mayi Airpo...,0.0,1,,
6749,6864,2005,AUG,"Louis Lagoon, BC",0.0,1,,
6750,6863,2005,AUG,"Louie Lagoon, No...",0.0,1,,
6751,11075,2014,AUG,Shamwana Airstrip,0.0,1,,
6752,9732,2005,AUG,Portland Interna...,0.0,2,,
6753,821,2009,AUG,Bairro de Almeir...,2.0,1,,
6754,2488,2015,AUG,Chicago-O'Hare I...,0.0,1,,
6755,14392,2006,AUG,near Bukavu,17.0,1,,
6756,10747,2001,AUG,Sandersville-Kao...,0.0,1,,
6757,7712,2000,AUG,Michimahuida Vol...,14.0,1,,
6758,12760,2015,AUG,Wamena Airport (...,0.0,1,,
6759,3511,2006,AUG,El Obeid Airport...,0.0,1,,
6760,15640,2000,AUG,near Freetown-Lungi I...,0.0,1,,
6761,7356,2015,AUG,Margaree Airport...,0.0,1,,
6762,18667,2006,AUG,near Piacenza,3.0,1,,
6763,17652,2014,AUG,"near Mercaderes, Cauca",0.0,1,,
6764,19419,2015,AUG,near San Diego-Brown ...,4.0,1,,
6765,18455,2005,AUG,near Palermo-Punta Ra...,16.0,1,,
6766,153,2015,AUG,Aguni Airport (AGJ),0.0,1,,
6767,18317,2009,AUG,near Oksibil Airport ...,15.0,1,,
6768,5679,2015,AUG,Keperveyem Airport,0.0,1,,
6769,3136,2001,AUG,Detroit City Air...,0.0,1,,
6770,9810,2014,AUG,Princeton Airpor...,0.0,1,,
6771,12183,2005,AUG,Toronto-Pearson ...,0.0,1,,
6772,5451,2015,AUG,Kaduna,7.0,1,,
6773,2664,2015,AUG,Codrington Airpo...,0.0,1,,
6774,18911,2005,AUG,near Puerto Ayacucho ...,1.0,1,,
6775,11374,2015,AUG,Spanish Fork-Spr...,0.0,1,,
6776,4178,2022,AUG,GoiÃ¢nia-Naciona...,0.0,1,,
6777,6925,2005,AUG,Luena Airport (LUO),0.0,1,,
6778,9053,2015,AUG,Orlando Internat...,0.0,1,,
6779,16822,2010,AUG,near Kumushkino,0.0,1,,
6780,20151,2009,AUG,near Taiping Airport ...,1.0,1,,
6781,14062,2006,AUG,near Bennington-Willi...,1.0,1,,
6782,8836,2006,AUG,"Novobrats'ke, Bu...",1.0,1,,
6783,20486,2000,AUG,near Tshikapa,27.0,1,,
6784,6449,2009,AUG,Las Vegas-Nellis...,0.0,1,,
6785,21041,2010,AUG,near Yichun Lindu Air...,44.0,1,,
6786,2962,2015,AUG,"Danbury Airport,...",0.0,1,,
6787,510,2005,AUG,Arak Airport (AJK),0.0,1,,
6788,8256,2014,AUG,Mulume Munene,4.0,1,,
6789,14507,2005,AUG,near Calvi,2.0,1,,
6790,13830,2000,AUG,near Bahrain Internat...,143.0,1,,
6791,17333,2005,AUG,near Machiques,160.0,1,,
6792,18886,2014,AUG,"near Prototskiye, Kra...",0.0,1,,
6793,9658,2001,AUG,Port Alsworth Ai...,0.0,1,,
6794,645,2022,AUG,Atlanta Hartsfie...,0.0,1,,
6795,20175,2014,AUG,near Tamanrasset Airp...,7.0,1,,
6796,1538,2006,AUG,BogotÃ¡-Eldorado...,0.0,1,,
6797,8139,2010,AUG,"Mount Healy, nea...",3.0,1,,
6798,16248,2001,AUG,near Ithaca-Tompkins ...,2.0,1,,
6799,2496,2022,AUG,Chicago-O'Hare I...,0.0,1,,
6800,828,2000,AUG,Baku-Bina Intern...,0.0,1,,
6801,12119,2009,AUG,Tokyo-Haneda Air...,0.0,1,,
6802,16948,2009,AUG,near La Tortuga,0.0,1,,
6803,14594,2009,AUG,near Caracas-SimÃ³n B...,0.0,1,,
6804,10190,2006,AUG,Rionegro/MedellÃ...,0.0,1,,
6805,11639,2006,AUG,"SÃ£o Paulo, SP",0.0,1,,
6806,18910,2006,AUG,near Puerto Ayacucho,0.0,1,,
6807,6932,2014,AUG,Lugansk Airport ...,0.0,1,,
6808,18898,2005,AUG,near Pucallpa-Cap. FA...,40.0,1,,
