,year,month,location,fatalities,cat
16765,1973,MAR,near Kondinskoye,3.0,1
12435,2011,MAR,Union Island Air...,0.0,1
5836,1995,MAR,Kinshasa-N'Djili...,0.0,1
6931,1992,MAR,Lugano Airport (...,0.0,1
2938,2002,MAR,Dallas/Fort Wort...,0.0,1
5301,1989,MAR,Jeddah-Prince Ab...,0.0,1
4852,1985,MAR,Hot Springs-Memo...,0.0,1
18530,1980,MAR,"near Parker, CO",10.0,1
4092,1989,MAR,GenÃ¨ve-Cointrin...,0.0,1
3028,2001,MAR,Decatur-Bishop A...,0.0,1
2974,1992,MAR,"Darwin Airport, ...",0.0,1
5126,1985,MAR,Istanbul-AtatÃ¼r...,0.0,1
20513,1973,MAR,"near Tumbler Ridge, BC",0.0,1
10029,1971,MAR,Red Devil Airpor...,0.0,1
13711,1976,MAR,near Ashgabat Airport...,6.0,1
15236,2002,MAR,near Djibouti-Ambouli...,4.0,1
6559,2006,MAR,Leszno-Strzyzewi...,0.0,1
11101,2020,MAR,Shannon Airport ...,0.0,1
13398,1980,MAR,near Adana-Incirlik A...,18.0,1
21237,2014,MAR,within Indian Ocean,239.0,1
1634,2020,MAR,Boulder City Mun...,0.0,1
11131,2018,MAR,Sheridan Airport...,0.0,2
2724,1980,MAR,Conakry Airport ...,0.0,1
281,2021,MAR,Almaty Airport (...,4.0,1
12639,1973,MAR,Villa Reynolds A...,4.0,2
8052,2006,MAR,Moskva-Domodedov...,0.0,1
20095,1989,MAR,near SÃ£o Paulo-Guaru...,25.0,1
13401,1980,MAR,near Addis Ababa-Bole...,0.0,1
4771,2004,MAR,HolguÃ­n-Frank P...,0.0,1
17544,1997,MAR,near Mashhad,86.0,1
5154,1992,MAR,Istres,0.0,1
9602,1994,MAR,Pointe Noire Air...,0.0,1
11018,2011,MAR,Sendai Airport (...,0.0,4
3547,1984,MAR,Elefsis,3.0,1
19338,2017,MAR,near Salt Lake City I...,0.0,1
19476,1981,MAR,near San Luis PotosÃ­,0.0,1
17212,2008,MAR,near London-Biggin Hi...,5.0,1
5052,2011,MAR,"Iqaluit Airport,...",0.0,1
13727,2001,MAR,"near Aspen Airport, C...",18.0,1
521,2017,MAR,Ardabil Airport ...,0.0,1
15222,2013,MAR,near Dillingham Munic...,2.0,1
3157,2001,MAR,Detroit-Metropol...,0.0,1
1021,1997,MAR,Barrie-Orillia L...,1.0,1
5445,1981,MAR,"Kabul, Damascus",1.0,1
11752,1984,MAR,Taipei-Chiang Ka...,0.0,1
6224,1981,MAR,"Lac Bienville, QC",0.0,1
4652,1972,MAR,Havana-JosÃ© Mar...,0.0,1
16405,1992,MAR,near KIRN VOR,0.0,1
18953,2004,MAR,near Punta Gorda,0.0,1
13648,2013,MAR,near Annemasse Airpor...,2.0,1
588,1991,MAR,Asmara Internati...,0.0,1
17328,1991,MAR,near Macas,2.0,1
8270,1972,MAR,Munich,0.0,1
2458,1976,MAR,Chicago-Midway A...,4.0,1
8701,1997,MAR,"Newton, WI",2.0,1
1050,1999,MAR,Bata Airport (BSG),0.0,1
14879,2011,MAR,near Clayton County A...,2.0,1
9598,2001,MAR,Pohnpei Airport ...,0.0,1
14293,1991,MAR,near BrasÃ­lia Intern...,4.0,1
3187,2008,MAR,Dhaka-Zia Intern...,0.0,1
9476,1972,MAR,Phnom Penh-Poche...,0.0,3
2597,1994,MAR,Ciudad AlemÃ¡n A...,2.0,1
3325,1989,MAR,Dryden Municipal...,24.0,1
2111,2008,MAR,Cape Town Intern...,0.0,1
59,1992,MAR,Acapulco-Alvarez...,0.0,1
4090,1984,MAR,GenÃ¨ve-Cointrin...,0.0,1
16904,2020,MAR,"near La Crosse, Rush ...",1.0,1
827,1989,MAR,Baku Airport (BAK),0.0,1
8501,2006,MAR,Nasiriyah-Tallil...,0.0,1
9463,2006,MAR,Philadelphia Int...,0.0,1
16711,2014,MAR,near Kish Island Airp...,4.0,1
3213,1975,MAR,Dinder National ...,5.0,1
11755,1997,MAR,Taipei-Chiang Ka...,0.0,1
525,2006,MAR,Arekuna,0.0,1
9868,2021,MAR,Puerto Vallarta-...,0.0,1
5058,1992,MAR,Iquitos Airport ...,0.0,1
211,2011,MAR,Albuquerque Inte...,0.0,1
8192,2002,MAR,Mozdok,0.0,1
15914,2014,MAR,near Hadhramaut,0.0,1
820,1977,MAR,Bainaha Valley,13.0,1
2193,1975,MAR,"Casper Airport, ...",0.0,1
6446,2020,MAR,Las Vegas-McCarr...,0.0,1
7217,1981,MAR,"Managua, Panama ...",0.0,1
4523,2001,MAR,Hamburg-FuhlsbÃ¼...,0.0,1
6900,2006,MAR,Lubanimanga,0.0,1
15445,1992,MAR,near Etsouali,3.0,1
4128,2021,MAR,GhardaÃ¯a-NoumÃ©...,0.0,1
9101,2011,MAR,Oslo-Gardermoen ...,0.0,1
4876,2011,MAR,Houston-Intercon...,0.0,1
6598,1989,MAR,Lima,10.0,1
16858,1981,MAR,near Kursk-Vostochny ...,0.0,1
5088,2021,MAR,Isfahan Airport,0.0,1
13187,2014,MAR,Zephyrhills Airp...,0.0,1
12015,1971,MAR,Thein Ngon,0.0,1
14744,1997,MAR,near Cherkessk,50.0,1
4669,1984,MAR,Havana-JosÃ© Mar...,0.0,2
10454,2001,MAR,Saint-BarthÃ©lÃ©my,20.0,1
21110,1977,MAR,near Zhdanov Airport ...,8.0,1
9595,2014,MAR,Pogapa Airstrip,0.0,1
11400,2013,MAR,St. Anthony Airp...,0.0,1
21177,1980,MAR,unknown location,0.0,1
10599,2014,MAR,"San Fernando, BA",0.0,1
9464,2014,MAR,Philadelphia Int...,0.0,1
5582,2014,MAR,Karauli district...,5.0,1
16736,1992,MAR,near Knoxville-Mc Ghe...,2.0,1
18224,1985,MAR,"near Novobyelaya, Lug...",0.0,1
12101,1977,MAR,Tokyo,1.0,1
1672,2014,MAR,BrasÃ­lia-Juscel...,0.0,1
8986,2006,MAR,Old Fangak,0.0,1
2259,1973,MAR,Cerro Picon,0.0,1
18753,2011,MAR,near Pointe Noire Air...,23.0,1
8698,1999,MAR,Newquay-St Mawga...,0.0,1
11594,1992,MAR,Swarupnagar,0.0,1
17361,1992,MAR,near Magadan,1.0,1
2309,2014,MAR,Chandigarh Airpo...,0.0,1
12260,2011,MAR,Tripoli Aiport (...,0.0,1
8234,1999,MAR,"Mucuri Airport, ...",0.0,1
5254,1989,MAR,Jalalabad Airpor...,2.0,1
9039,1980,MAR,Orenburg Airport...,0.0,1
1241,2011,MAR,Benghazi-Benina ...,0.0,3
15869,1997,MAR,near Guapiles,0.0,1
7362,2017,MAR,"Marietta, GA",1.0,1
5279,2017,MAR,Jauja-Francisco ...,0.0,1
11060,2006,MAR,Sevilla Airport ...,0.0,1
14660,2004,MAR,near Celaya,0.0,1
758,1998,MAR,Bacolod Airport ...,3.0,1
2575,2014,MAR,Churchill Airpor...,0.0,1
20685,1970,MAR,near Vancouver Intern...,0.0,1
20736,1973,MAR,near Vietnam coast,1.0,1
8644,1992,MAR,New York-La Guar...,27.0,1
16126,1973,MAR,near Hyderabad-Begump...,4.0,1
15663,1995,MAR,near Gainesville-Lee ...,2.0,1
19664,1973,MAR,near Serov,0.0,1
3443,1985,MAR,Edmonton-Namao F...,10.0,2
12532,1992,MAR,Valley,0.0,1
5528,1999,MAR,Kansas City Inte...,0.0,1
3837,1985,MAR,"Fort Hood, TX",6.0,1
21202,1975,MAR,within Bulgaria,1.0,1
17380,1989,MAR,near Maidstone-Lashen...,1.0,1
19761,1976,MAR,near Sibiu Airport (SBZ),6.0,1
9801,2019,MAR,Presque Isle Int...,0.0,1
4241,1973,MAR,Graham Bell Isla...,0.0,1
7315,2008,MAR,Mannheim Airport...,0.0,1
17891,1979,MAR,near Moskva-Vnukovo A...,58.0,1
3231,1993,MAR,Dire Dawa Airpor...,2.0,1
1027,1985,MAR,"Barter Island, AK",0.0,1
18417,1973,MAR,near Ozyornaya,2.0,1
7526,1999,MAR,Melbourne-Tullam...,0.0,1
1130,1979,MAR,Beijing,33.0,1
2128,2005,MAR,Caracas-SimÃ³n B...,0.0,1
6011,2000,MAR,Kuala Lumpur Int...,0.0,1
9218,1980,MAR,Panama City,0.0,1
10809,1993,MAR,Santa Rosa Airpo...,0.0,1
8298,2010,MAR,Mwanza Airport (...,0.0,1
5184,1992,MAR,Iwo Jima Air Bas...,0.0,1
8753,1979,MAR,Nkayi Airport (NKY),0.0,1
3352,1975,MAR,Dubois-Jefferson...,0.0,1
16412,1985,MAR,near Kabul Airport (KBL),2.0,1
13451,1985,MAR,near Akobo,4.0,1
522,1997,MAR,Ardebil,4.0,1
3272,1979,MAR,Doha Airport (DOH),45.0,1
2303,1973,MAR,Champaign-Willar...,1.0,1
13862,1973,MAR,near Ban Hong Sa,4.0,1
5521,2022,MAR,Kanpur Air Force...,0.0,1
6877,1970,MAR,LourenÃ§o Marque...,4.0,1
12996,2005,MAR,Winnipeg-James A...,0.0,1
5276,1995,MAR,Jasper-Hinton Ai...,0.0,1
15957,1993,MAR,near Hareto,0.0,1
3333,1985,MAR,Dubai Airport (DXB),0.0,1
16905,1997,MAR,near La Felisa,2.0,1
1694,1992,MAR,Brest,0.0,1
1209,2002,MAR,Belo Horizonte-T...,0.0,1
16932,2006,MAR,near La Paz-El Alto A...,6.0,1
8252,2011,MAR,Mulia Airport (LII),0.0,1
2831,1973,MAR,Cuito Canaval,0.0,1
20861,1980,MAR,near Warszawa-Okecie ...,87.0,1
15028,2006,MAR,near Cuenca-Mariscal ...,5.0,1
1056,2008,MAR,Batam-Hang Nadim...,0.0,1
13743,1992,MAR,near Athens-Ellinikon...,7.0,1
19796,1985,MAR,near Singapore-Seleta...,0.0,1
15653,1973,MAR,near Funchal Airport ...,3.0,1
4161,2014,MAR,Glasgow-Prestwic...,0.0,1
12981,1992,MAR,Wilmington-Airbo...,0.0,1
14353,1973,MAR,"near Brunswick-NAS, M...",5.0,1
18714,2002,MAR,near Placetas,16.0,1
4045,2011,MAR,"Garbuzovo, Belgo...",6.0,1
17575,2011,MAR,"near Mayo, YT",1.0,1
3819,2011,MAR,Forli Airport (FRL),0.0,1
14405,1973,MAR,near Buon Me Thuot (B...,58.0,1
18559,2006,MAR,near Payam Airport (PYK),0.0,1
13204,1992,MAR,Zilina Airport (...,0.0,1
1841,2019,MAR,Buenos Aires-Jor...,0.0,1
3076,1999,MAR,Denver Internati...,0.0,2
3286,2001,MAR,"Donalsonville, GA",0.0,1
5468,2017,MAR,Kalaupapa Airpor...,0.0,1
6792,2011,MAR,Long Beach Munic...,5.0,1
9522,2021,MAR,Pieri,10.0,1
9479,1973,MAR,Phnom Penh-Poche...,0.0,1
11690,2008,MAR,SÃ©tif-Ain Arat ...,0.0,1
6743,1985,MAR,London-Heathrow ...,0.0,1
4247,1992,MAR,Granada Airport ...,0.0,1
9491,1973,MAR,Phoenix-Sky Harb...,0.0,1
7398,1992,MAR,Marzeno,0.0,1
9338,1971,MAR,Pastaza-Shell Me...,0.0,1
3774,2019,MAR,Finca La Bendici...,14.0,1
12078,1989,MAR,Tiraora Lodge,0.0,1
13388,1975,MAR,near AcarÃ¡,3.0,1
4133,1985,MAR,Giallo-Warehouse...,0.0,1
850,2022,MAR,Baltimore-Martin...,0.0,1
19115,2006,MAR,"near Rio Bonito, RJ",19.0,1
10031,1992,MAR,Red Lake Airport...,0.0,1
12631,1997,MAR,"Vilhena Airport,...",0.0,1
11095,1997,MAR,Shannon Airport ...,0.0,1
8792,1992,MAR,North Atlantic,0.0,1
18826,1980,MAR,near Port-au-Prince A...,6.0,1
3648,1992,MAR,Estancia El Trom...,5.0,1
2596,1970,MAR,Ciudad AlemÃ¡n,0.0,1
12569,1997,MAR,Vavunativu Army ...,0.0,1
901,2006,MAR,Bangalore-Hindus...,0.0,1
14957,2008,MAR,near Consuega,0.0,1
19627,1980,MAR,near Sebha Airport (SEB),0.0,1
1069,1980,MAR,Baton Rouge-Ryan...,0.0,1
6247,1989,MAR,Lafayette-Purdue...,2.0,1
17183,2019,MAR,near Little Grand Rap...,0.0,1
9794,1980,MAR,Praslin Island A...,0.0,1
6938,1997,MAR,Lukapa Airport (...,16.0,1
1149,1980,MAR,Beirut Internati...,0.0,1
20897,2001,MAR,"near West Palm Beach, FL",0.0,1
13037,1997,MAR,Xiamen Airport (...,0.0,1
17547,1995,MAR,near Masirah Airport ...,0.0,1
11939,2019,MAR,Tehran-Mehrabad ...,0.0,1
555,1980,MAR,Arsenyev-Varfolo...,0.0,1
5780,1989,MAR,Kieta-Aropa Airp...,0.0,1
18674,2017,MAR,near Pickle Lake Airp...,0.0,1
18532,2002,MAR,near Parkes VOR,0.0,1
2703,1973,MAR,Columbus-Lockbou...,2.0,1
12336,1992,MAR,Tumaco-La Florid...,0.0,1
11689,2022,MAR,SÃ¤ntis Mountain,1.0,1
11453,1992,MAR,Stepanakert,0.0,1
1591,1985,MAR,Borogon Airport,0.0,1
9939,2001,MAR,Quilemba,16.0,1
19836,1981,MAR,near Slupsk-Redzikowo...,1.0,1
11088,2021,MAR,"Shanghu, Ji'an C...",5.0,1
987,1983,MAR,Barquisimeto Air...,23.0,1
13599,1982,MAR,near Anapa Airport (AAQ),9.0,1
16899,1998,MAR,near La Ceiba-Goloson...,0.0,1
8613,1991,MAR,New York-John F....,0.0,1
7306,1998,MAR,Manistee-Blacker...,0.0,1
11201,1991,MAR,Singapore-Changi...,4.0,1
9656,2020,MAR,Porlamar-del Car...,2.0,1
6901,1971,MAR,"Lubbock Airport,...",0.0,1
9489,2020,MAR,Phoenix-Scottsda...,0.0,1
1552,2017,MAR,Boise Air Termin...,0.0,1
5153,1971,MAR,Istres,3.0,1
9106,2007,MAR,"Ostromechevo, Br...",0.0,1
20807,1971,MAR,near Voroshilovgrad A...,65.0,1
4591,2004,MAR,Hat Yai Airport ...,0.0,1
12380,1991,MAR,UberlÃ¢ndia-Edua...,0.0,1
18668,2013,MAR,near Pias Airport,9.0,1
19470,2012,MAR,near San Juan-Luis Mu...,2.0,1
5421,1990,MAR,JÃ¡szjÃ¡kÃ³halma,0.0,1
20651,1990,MAR,near Uvalde-Garner Fi...,0.0,1
884,1982,MAR,Bandar Lampung-B...,27.0,1
5375,2020,MAR,Jonesboro Munici...,0.0,2
10111,2007,MAR,Rifle-Garfield C...,0.0,1
18711,1998,MAR,near Piura Airport (PIU),22.0,1
2613,2020,MAR,"Claura Arriba, I...",2.0,1
20025,2001,MAR,near Surabaya-Juanda ...,3.0,1
5748,2007,MAR,Khartoum-Civil A...,0.0,1
1144,1976,MAR,Beirut Internati...,0.0,1
6225,1995,MAR,"Lac Bondesir, QC",0.0,1
11922,1975,MAR,Tehran-Mehrabad ...,1.0,1
13130,2007,MAR,Yogyakarta-Adisu...,21.0,1
19164,2002,MAR,near Rocca di Mezzo,3.0,1
15346,2012,MAR,near Egelsbach Airport,5.0,1
19884,2013,MAR,near South Bend Regio...,2.0,1
17776,2007,MAR,near Mogadishu Intern...,11.0,1
9630,2013,MAR,Ponta Delgada-Jo...,0.0,1
20713,1976,MAR,near Verkhnyaya Khava,111.0,1
8438,1983,MAR,Nakashibetsu Air...,0.0,1
17521,2021,MAR,near Marsabit Airport...,2.0,1
6359,1975,MAR,Lalibela Airport...,1.0,1
2918,1975,MAR,Dallas-Hensley F...,0.0,1
7888,1998,MAR,Mombasa-Moi Inte...,6.0,1
9365,2012,MAR,Paulding Northwe...,0.0,1
13362,2012,MAR,"near Abalone Caye, Po...",0.0,1
3930,2001,MAR,Freeport-Grand B...,0.0,1
247,1991,MAR,Algiers-Houari B...,0.0,1
8888,1998,MAR,"Oakdale Airport,...",0.0,1
10055,1995,MAR,"Reno, NV",1.0,1
14435,2020,MAR,"near Caballo Blanco, ...",0.0,1
6773,1998,MAR,London-Stansted ...,0.0,1
6434,1972,MAR,Las Vegas-McCarr...,0.0,1
16101,1998,MAR,near Hsinchu Airport ...,13.0,1
7858,2007,MAR,Mogadishu Intern...,0.0,1
426,2002,MAR,Anderson Municip...,0.0,1
9767,1983,MAR,Poti Airport,6.0,1
18695,1991,MAR,near Pinofranque,5.0,1
9483,1975,MAR,Phnom Penh-Poche...,4.0,1
13101,1991,MAR,Yelahanka Air St...,28.0,1
8410,2021,MAR,Nairobi,0.0,1
6094,2007,MAR,Kuwait Internati...,0.0,1
13406,1972,MAR,near Aden Internation...,30.0,1
18263,1995,MAR,"near Oahu Island, HI,...",0.0,1
16418,1998,MAR,near Kabul Airport (KBL),45.0,1
16469,2007,MAR,near Kandrian,2.0,1
5137,2007,MAR,Istanbul-AtatÃ¼r...,0.0,1
7305,2020,MAR,Manila-Ninoy Aqu...,8.0,1
7657,1982,MAR,Miami Internatio...,0.0,1
9833,1991,MAR,Puebla/Huejotzin...,0.0,1
13482,1972,MAR,"near Albany Airport, ...",17.0,1
5423,1990,MAR,Kaabong,0.0,1
3048,2002,MAR,Delhi-Indira Gan...,0.0,1
51,2002,MAR,Abuja Internatio...,0.0,2
17168,1972,MAR,near Linkou,39.0,1
5914,2007,MAR,Kochi Airport (KCZ),0.0,1
10755,2007,MAR,"Sanford, FL",0.0,1
16417,1990,MAR,near Kabul Airport (KBL),9.0,1
21209,1972,MAR,within Cambodia,0.0,1
12585,1975,MAR,Veracruz-Las Baj...,2.0,1
2509,1983,MAR,Chikala Hills,0.0,1
4067,2021,MAR,Gdansk-Lech Wale...,0.0,1
16816,1990,MAR,near Kuito,25.0,1
11675,2001,MAR,SÃ£o Paulo-Guaru...,0.0,1
5471,1975,MAR,Kalengwa,0.0,1
10689,2012,MAR,San Juan-Luis Mu...,0.0,1
3923,2012,MAR,Franklin-Macon C...,5.0,1
7975,1972,MAR,Montreal-Dorval ...,0.0,1
14183,2018,MAR,"near Blue Creek, Oran...",0.0,1
12563,1983,MAR,Varna Airport (VAR),1.0,1
643,2012,MAR,Atlanta Hartsfie...,0.0,1
12103,2012,MAR,Tokyo Haneda Int...,0.0,1
1239,1983,MAR,Benghazi-Benina ...,0.0,1
20247,1972,MAR,near Tchepone,14.0,1
3876,1972,MAR,Fort Worth-Carsw...,5.0,1
9046,1998,MAR,Orlando Executiv...,0.0,1
21291,1976,MAR,within Southeastern Bol...,19.0,1
10527,2007,MAR,Samara Airport (...,6.0,1
2595,1998,MAR,CistÃ©rniga,3.0,1
9529,2018,MAR,Pilot Point Airp...,0.0,1
3020,2012,MAR,Deadman's Cay Ai...,0.0,1
10842,1990,MAR,Santiago-Antonio...,4.0,1
2422,2021,MAR,"Chevak Airport, ...",0.0,1
9010,1971,MAR,Ontario Internat...,5.0,1
914,2001,MAR,Bangkok Internat...,1.0,1
5234,2021,MAR,Jakarta-Halim Pe...,0.0,1
7070,2001,MAR,Madinah-Mohammad...,3.0,1
5940,1975,MAR,Kompong Som Airp...,0.0,1
3337,2007,MAR,Dubai Airport (DXB),0.0,1
5879,2007,MAR,Kish Island Airp...,0.0,1
13062,2017,MAR,"Yalowega Lake, SK",0.0,1
5542,2021,MAR,Kapaure,0.0,1
19012,1982,MAR,near QuÃ©tame,21.0,1
19626,1983,MAR,near Sebha,5.0,1
18906,2012,MAR,near Puerto Aguirre,8.0,1
7847,1998,MAR,Mogadishu,0.0,1
20599,2001,MAR,"near Unadilla, GA",21.0,1
12598,1990,MAR,Vershino-Darasun...,0.0,1
8663,1983,MAR,Newark Internati...,2.0,1
4951,1975,MAR,"Hyannis Airport,...",0.0,1
1485,2012,MAR,Blue River Airpo...,0.0,1
19219,2007,MAR,near Ruhnu Airport,0.0,1
10214,1990,MAR,Roatan Airport (...,0.0,1
3168,2017,MAR,Detroit-Willow R...,0.0,1
11463,1972,MAR,Sterlitamak,0.0,1
6914,2018,MAR,Lubumbashi Inter...,0.0,1
10084,2020,MAR,Rhinelander-Onei...,0.0,1
529,1983,MAR,Arequipa Airport...,5.0,1
7523,1971,MAR,Melbourne-Essend...,0.0,1
9960,2012,MAR,Quito-Mariscal S...,0.0,1
4423,1990,MAR,Guilin Airport (...,0.0,1
17416,1990,MAR,"near Mallala, SA",1.0,1
20684,1983,MAR,"near Vanavara, Krasno...",0.0,1
3512,2012,MAR,El Obeid Airport...,0.0,1
14876,1998,MAR,"near Clarksville, TN",1.0,1
10757,1972,MAR,Sangay Volcano,6.0,1
4950,1998,MAR,Hwange Airport (...,0.0,1
6493,1971,MAR,Le Touquet Airpo...,0.0,1
6417,1990,MAR,Las Mesitas,3.0,1
7697,1971,MAR,"Miami, FL",0.0,1
4189,1990,MAR,Goma Airport (GOM),0.0,1
12841,2012,MAR,Wau Airport (WUU),0.0,1
6174,2007,MAR,La Paragua Airport,0.0,1
6421,1984,MAR,Las Palmas-Airpo...,0.0,1
18985,1983,MAR,near Quelimane Airpor...,0.0,1
9258,1971,MAR,Paramaribo-Zande...,0.0,1
8526,1991,MAR,Navoi Airport (NVI),34.0,1
11550,1981,MAR,Sumburgh Airport...,0.0,1
8998,1972,MAR,Omsk Airport (OMS),0.0,1
14927,1991,MAR,near Colorado Springs...,25.0,1
14420,2008,MAR,"near Bushi Village, O...",3.0,1
2402,1999,MAR,Chennai Airport ...,0.0,1
19231,2013,MAR,near Rybinsk Airport ...,0.0,1
6833,1981,MAR,Los Angeles Inte...,0.0,1
19225,1984,MAR,near Rurrenabaque Air...,5.0,1
8383,1991,MAR,Nadi Internation...,0.0,1
6622,2008,MAR,Limoges-Bellegar...,0.0,1
4378,1971,MAR,Guangzhou,0.0,1
15744,1991,MAR,near Glenview Naval A...,3.0,1
4753,1981,MAR,Hoa Binh,0.0,1
10784,1984,MAR,Santa Cruz-El Tr...,0.0,1
11123,1981,MAR,"Shemya AFB, AK (...",6.0,1
15968,1971,MAR,near Hashimara,15.0,1
17406,1991,MAR,near Malanje,9.0,1
17605,1991,MAR,near MedellÃ­n-Enriqu...,0.0,1
3156,1997,MAR,Detroit-Metropol...,0.0,1
2221,1989,MAR,Cazombo,5.0,1
12618,2020,MAR,Vientiane-Wattay...,0.0,2
2928,2006,MAR,Dallas-Love Fiel...,0.0,1
10700,1984,MAR,San Miguel Airstrip,0.0,1
8363,1984,MAR,N'Djamena Airpor...,0.0,1
5849,2006,MAR,Kinshasa-N'Djili...,0.0,1
1008,1975,MAR,Barranquilla-Ern...,0.0,1
15129,1999,MAR,near Davis Inlet Airp...,1.0,1
8036,1991,MAR,Moscow,0.0,1
14424,2006,MAR,"near Butte, MT",2.0,1
11443,1981,MAR,Station Nord,0.0,1
20039,1991,MAR,near Sverdlovsk,0.0,1
3348,2013,MAR,Dublin Airport (...,0.0,1
9828,1975,MAR,Prudhoe Bay/Dead...,0.0,1
5741,1991,MAR,Khartoum-Civil A...,0.0,1
18266,2006,MAR,"near Oak Glen, CA",2.0,1
8935,1972,MAR,"Ogden-Hill AFB, ...",0.0,1
20184,1999,MAR,near Tame,8.0,1
11563,2006,MAR,Surabaya-Juanda ...,0.0,1
4000,1976,MAR,Gago Coutinho,0.0,1
14079,2001,MAR,near Berlin,0.0,1
21178,1981,MAR,unknown location,0.0,1
6153,1997,MAR,La Ceiba-Goloson...,0.0,1
66,1981,MAR,Accra-Kotoka Air...,0.0,1
19263,1989,MAR,"near Saginaw, TX",2.0,1
4877,1997,MAR,Houston-Sugar La...,0.0,1
16381,1997,MAR,near Juba Airport (JUB),4.0,1
19580,1972,MAR,near Saravane,0.0,1
11785,2018,MAR,"Talbot Bay, WA",0.0,1
15937,1997,MAR,"near Hampton, GA",0.0,1
5250,2013,MAR,Jakarta-Soekarno...,0.0,2
15160,1999,MAR,near Delhi-Indira Gan...,21.0,1
18348,1984,MAR,near Oneonta Municipa...,2.0,1
6641,1989,MAR,Lisboa-Portela d...,0.0,1
6384,2008,MAR,Lanzhou Airport ...,0.0,1
19337,1997,MAR,near Salt Lake City I...,1.0,1
17859,1981,MAR,near Moroni-Prince Sa...,18.0,1
7780,1995,MAR,Minneapolis-St. ...,0.0,1
13601,1981,MAR,near Anapoima,0.0,1
20809,2013,MAR,"near Vostochnaya, Ust...",1.0,1
438,2021,MAR,Angguruk Airstrip,0.0,1
11796,2006,MAR,Tallinn-Ulemiste...,0.0,1
8280,2018,MAR,Murcia-San Javie...,0.0,1
13540,2002,MAR,"near Alma, WI",1.0,1
5476,1991,MAR,Kaliningrad-Khra...,0.0,1
18394,1995,MAR,near Ossora Airport,9.0,1
19930,1981,MAR,near St. Croix,1.0,1
8828,2021,MAR,Nouakchott-Oumto...,0.0,1
8868,2011,MAR,Nuuk Airport (GOH),0.0,1
4199,2013,MAR,Goma Airport (GOM),7.0,1
3843,2020,MAR,Fort Langley Air...,0.0,1
15669,1982,MAR,near Gamvik,15.0,1
8710,1977,MAR,Niamey,2.0,1
9102,2012,MAR,Oslo-Gardermoen ...,0.0,2
12694,1972,MAR,Voroshilovgrad,1.0,1
10734,1982,MAR,Sana'a Internati...,0.0,1
19420,2004,MAR,near San Diego-Mirama...,4.0,1
19413,1991,MAR,"near San Diego, CA",27.0,2
17118,1990,MAR,"near Leongatha, VIC",0.0,1
3211,1991,MAR,Dinard-Pleurtuit...,0.0,1
459,1998,MAR,Ankara-Esenboga ...,0.0,1
21132,1998,MAR,near Zumpango,2.0,1
15550,1984,MAR,"near Florianopolis, SC",4.0,1
6542,1991,MAR,Leningrad-Pulkov...,1.0,1
12389,1976,MAR,"Udrivik Lake, AK",0.0,1
5110,2012,MAR,Isle Of Man-Rona...,0.0,1
12843,2017,MAR,Wau Airport (WUU),0.0,1
1339,2007,MAR,"Beverly Airport,...",0.0,1
7012,2013,MAR,Lyon Saint-ExupÃ...,0.0,1
7908,2001,MAR,Monrovia-Roberts...,0.0,1
18652,1982,MAR,near Phoenix-Luke AFB...,4.0,1
2696,1982,MAR,Columbia-McEntir...,0.0,1
19717,1983,MAR,near Shashgow Ghazni,19.0,1
14427,2012,MAR,"near Byelaya Kalitva,...",0.0,1
15997,1972,MAR,"near Hawaii, USA",0.0,1
19417,1991,MAR,near San Diego-Brown ...,10.0,1
12383,2008,MAR,Udaipur-Dabok Ai...,0.0,1
18259,2001,MAR,near NÃ¼rnberg Airpor...,2.0,1
10818,1971,MAR,Santiago,0.0,1
8147,2012,MAR,Mount Kebnekaise,5.0,1
16817,1991,MAR,near Kuito,0.0,1
794,1975,MAR,Baguio-Loakan Ai...,0.0,1
4529,2017,MAR,Hamilton Airport...,0.0,1
20670,1991,MAR,near Valera,45.0,1
19044,1991,MAR,near Rash Mishab,98.0,1
9979,1975,MAR,Rajkot-Civil Air...,0.0,1
16143,1982,MAR,near Igenhausen,3.0,1
3260,2013,MAR,Djolu Airport,0.0,1
19467,1989,MAR,near San Juan-Luis Mu...,0.0,1
9239,1981,MAR,Pantano de BuendÃ­a,4.0,1
10365,2011,MAR,Saanen Airfield,0.0,1
3509,1995,MAR,El Obeid Airport...,0.0,1
8497,2020,MAR,Nashville-John C...,0.0,12
17867,1971,MAR,near Moskva-Bykovo Ai...,0.0,1
10968,2002,MAR,Seattle/Tacoma I...,0.0,1
4859,1981,MAR,"Houston, TX",0.0,1
3169,2021,MAR,Detroit-Willow R...,0.0,1
14072,1984,MAR,near Bergamo-Orio Al ...,0.0,1
1774,1981,MAR,Brussel-Zaventem...,0.0,1
6759,1981,MAR,London-Luton Air...,0.0,1
46,1997,MAR,Abu Dhabi Intern...,0.0,1
6311,1972,MAR,Lake Charles AFB...,4.0,1
4147,1995,MAR,Gillette-Campbel...,0.0,1
10143,1981,MAR,"Rio de Janeiro, RJ",0.0,1
918,1981,MAR,Bangkok-Don Muan...,4.0,1
3909,1989,MAR,Frankfurt Intern...,0.0,1
6748,2004,MAR,London-Heathrow ...,0.0,2
9230,2007,MAR,Panama City-Tocu...,0.0,1
7251,2017,MAR,Manchester Airpo...,0.0,1
14867,1984,MAR,near Ciudad Quesada,7.0,1
